x Norm_pressure Norm_heat_flux
1.40160322 1.0378226 5568.88040626364
1.40354514 1.03812349 5570.43502673036
1.4054724 1.03836215 5571.86052289481
1.40738499 1.03851533 5573.02312338497
1.40928328 1.03858614 5573.89011804919
1.41116726 1.03859067 5574.36391842334
1.41303706 1.03854573 5574.47083113752
1.41489279 1.03846848 5574.31659459239
1.41673458 1.03837466 5573.98767640272
1.41856265 1.03827727 5573.55126336056
1.42037714 1.03818488 5573.06285934399
1.42217791 1.03810239 5572.56334451492
1.42396545 1.03803229 5572.08018978013
1.42573953 1.03797507 5571.62975523386
1.42750061 1.03793049 5571.22080306158
1.42924857 1.03789723 5570.85682609323
1.43098354 1.0378741 5570.53784440254
1.43270576 1.0378598 5570.26092722415
1.43441534 1.03785288 5570.02372593105
1.43611228 1.03785217 5569.82100127831
1.43779671 1.03785682 5569.64982250059
1.43946886 1.03786576 5569.50669676794
1.44112885 1.03787839 5569.38926541647
1.44277668 1.03789389 5569.29403561624
1.44441247 1.03791237 5569.21808663875
1.44603634 1.03793204 5569.14856125656
1.44764853 1.03795516 5569.12461329036
1.44924903 1.03797483 5569.09539596863
1.45083785 1.03800654 5569.09481383031
1.45241535 1.03802443 5568.92773009459
1.45398152 1.03804803 5568.89442776774
1.455530825 1.03825909 5569.66443116145
1.45708013 1.03847015 5570.43443455517
1.45861292 1.03879809 5572.14855088567
1.46013474 1.03909206 5573.889525874
1.46164584 1.0393275 5575.53411682232
1.46314609 1.03949904 5577.02621764047
1.46463585 1.0396117 5578.23322123311
1.466115 1.03967237 5579.12592031537
1.46758378 1.03968954 5579.74694146417
1.4690423 1.03967297 5580.13662285057
1.47049057 1.03963256 5580.33700891314
1.47192883 1.03957713 5580.39601565804
1.47335696 1.03951395 5580.35453328405
1.47477531 1.03944862 5580.24703843155
1.47618377 1.03938532 5580.09981765691
1.47758257 1.03932631 5579.93331605951
1.47897172 1.03927314 5579.76213728179
1.48035133 1.03922629 5579.59738209936
1.48172152 1.03918588 5579.44490200606
1.48308241 1.03915155 5579.30878200703
1.48443401 1.03912318 5579.19193279389
1.48577642 1.03909981 5579.09320012684
1.4871099 1.0390811 5579.01316614422
1.48843431 1.03906643 5578.95123867084
1.48974991 1.03905523 5578.90507911653
1.49105668 1.03904724 5578.87236896487
1.49235487 1.03904104 5578.8419873665
1.49364436 1.0390383 5578.84899310012
1.49492526 1.03903377 5578.85191382861
